name,house,Dívida,Capacidade de pagamento anual,Dívida_sum,Dívida_porcentagem,Dívida_abc_class,Capacidade de pagamento anual_sum,Capacidade de pagamento anual_porcentagem,Capacidade de pagamento anual_abc_class
Cuger,Night's Watch,24581.0,29287.0,85956342.0,94.1721398426829,C,90035981.0,94.54152767615707,C
Briar,,65624.0,29283.0,53063466.0,58.135328056299194,B,90065264.0,94.57227604502243,C
Turquin,,75310.0,29244.0,41579233.0,45.553419951578384,A,90094508.0,94.60298346226445,C
Barbrey Dustin,House Ryswell,75685.0,29242.0,40900177.0,44.80945906277029,A,90123750.0,94.63368877942322,C
Ragwyle,,52171.0,29206.0,67352140.0,73.78972859017145,B,90152956.0,94.66435629508354,C
Brandon Tallhart,House Tallhart,59920.0,29184.0,59704396.0,65.41100515113727,B,90182140.0,94.69500070982814,C
Borcas,Night's Watch,93622.0,29145.0,11347888.0,12.43253110579209,A,90211285.0,94.72560417294942,C
Grisel,House Baelish,7467.0,29122.0,90764866.0,99.44026763905767,C,90240407.0,94.75618348511335,C
Lyonel Bentley,Queensguard,87290.0,29099.0,21821913.0,23.907674464216495,A,90269506.0,94.78673864631993,C
Hoke,House Lannister,77023.0,29086.0,38303018.0,41.96406086583815,A,90298592.0,94.81728015698543,C
Danny Flint,House Flint,93109.0,29076.0,12000674.0,13.147711080288277,A,90327668.0,94.84781116723468,C
Porridge,House Baratheon of Dragonstone,79519.0,28861.0,34481567.0,37.77735154805493,A,90356529.0,94.87811641853483,C
Denyo Terys,,88878.0,28833.0,19179080.0,21.012236698183393,A,90385362.0,94.90839226866953,C
Barthogan Stark,House Stark,27320.0,28796.0,84916151.0,93.03252628961776,C,90414158.0,94.93862926726415,C
Ulf the Ill,House Greyjoy,44636.0,28749.0,74082689.0,81.16359056356755,C,90442907.0,94.96881691390246,C
Sansa Stark,House Stark,76289.0,28707.0,39760093.0,43.56040463138923,A,90471614.0,94.9989604587926,C
Marlon Manderly,House Manderly,68847.0,28704.0,49369117.0,54.08786928175437,B,90500318.0,95.02910085355784,C
Timeon,Brave Companions,91134.0,28682.0,15589591.0,17.079660553054136,A,90529000.0,95.05921814740736,C
Mallor,House Lannister,46709.0,28614.0,71794880.0,78.65711036596504,B,90557614.0,95.08926403842648,C
Daemon II Blackfyre,House Blackfyre,75298.0,28609.0,41654531.0,45.63591501384935,A,90586223.0,95.11930467923749,C
Nymella Toland,House Toland,73916.0,28606.0,43224017.0,47.355414141361464,A,90614829.0,95.14934216992361,C
Ellery Vance,House Vance of Atranta,85202.0,28594.0,25438835.0,27.870305684424494,A,90643423.0,95.17936706011027,C
Lyn Corbray,House Corbray,97738.0,28544.0,5140536.0,5.631873853570289,A,90671967.0,95.20933944821573,C
Tyrek Lannister,House Lannister,94134.0,28515.0,10691090.0,11.712955660103692,A,90700482.0,95.23928138511411,C
Creighton Longbough,,34081.0,28455.0,81660560.0,89.46576246755355,C,90728937.0,95.26916031951507,C
Lord Commander Hoare,House Hoare,70214.0,28432.0,47563580.0,52.109757150654865,B,90757369.0,95.29901510295869,C
Tytos Brax,House Brax,8741.0,28388.0,90580098.0,99.2378393187081,C,90785757.0,95.32882368457085,C
Benedict Broom,House Broom,32267.0,28352.0,82456989.0,90.33831499151702,C,90814109.0,95.35859446468457,C
Moqorro,R'hllor,75115.0,28335.0,42030455.0,46.0477702263271,A,90842444.0,95.3883473940907,C
Aerion Targaryen,House Targaryen,50105.0,28296.0,69236819.0,75.85454719711691,B,90870740.0,95.4180593718735,C
Viserys I Targaryen,,25062.0,28275.0,85757770.0,93.95458812145165,C,90899015.0,95.4477492987822,C
Patchface,House Baratheon of Dragonstone,88481.0,28231.0,19711210.0,21.595228244921003,A,90927246.0,95.47739302385946,C
Olymer Tyrell,House Tyrell,5417.0,28150.0,91043721.0,99.7457758941185,C,90955396.0,95.5069516955652,C
Bennarion Botley,House Botley,17671.0,28136.0,88588635.0,97.05603018439747,C,90983532.0,95.53649566668823,C
Garth Greyfeather,Night's Watch,75923.0,28113.0,40521209.0,44.39426890156145,A,91011645.0,95.5660154868539,C
Egon Emeros,Pureborn,48125.0,28106.0,70704626.0,77.46264873854906,B,91039751.0,95.5955279567282,C
Mollos,,59467.0,28101.0,60122212.0,65.8687564451664,B,91067852.0,95.62503517639439,C
Drogo,,37210.0,28053.0,79666128.0,87.28070055309095,C,91095905.0,95.65449199406264,C
Rolph Spicer,House Spicer,11648.0,28027.0,90049991.0,98.65706413244453,C,91123932.0,95.68392151064869,C
Aeron Greyjoy,House Greyjoy,57945.0,28007.0,61702168.0,67.59972630632319,B,91151939.0,95.71333002640225,C
Tyrion Tanner,House Stokeworth,8034.0,27993.0,90688188.0,99.35626067493095,C,91179932.0,95.74272384157308,C
Trystane Martell,House Martell,8363.0,27969.0,90630967.0,99.2935704313892,C,91207901.0,95.77209245574495,C
Chiggen,,50896.0,27957.0,68278535.0,74.80466940151452,B,91235858.0,95.80144846941732,C
Colemon,House Arryn,99748.0,27903.0,699473.0,0.7663293672057487,A,91263761.0,95.83074778084203,C
Simon Toyne,House Toyne,67908.0,27898.0,50325938.0,55.13614424227347,B,91291659.0,95.86004184205862,C
Left Hand Lew,Night's Watch,68875.0,27895.0,49300270.0,54.01244181286848,B,91319554.0,95.88933275315034,C
Maggy,,50539.0,27880.0,68633346.0,75.19339361118043,B,91347434.0,95.91860791361769,C
Leyton Hightower,House Hightower,63305.0,27867.0,55893296.0,61.23563619285321,B,91375301.0,95.94786942354395,C
Theobald,,67691.0,27854.0,50732695.0,55.581779505416584,B,91403155.0,95.97711728292909,C
Yohn Royce,House Royce,38594.0,27843.0,78530375.0,86.03639108325861,C,91430998.0,96.00635359185638,C
Alyssa Blackwood,House Blackwood,92321.0,27836.0,13482184.0,14.770825368915558,A,91458834.0,96.03558255049231,C
Robin Hill,Night's Watch,17001.0,27833.0,88831180.0,97.3217578913553,C,91486667.0,96.06480835900335,C
Alys Arryn,House Arryn,89834.0,27747.0,17125618.0,18.76250263405075,A,91514414.0,96.09394386393475,C
Jon Pox,,12784.0,27726.0,89817674.0,98.4025420285161,C,91542140.0,96.12305731799209,C
Mudge (brotherhood),Brotherhood without banners,64378.0,27707.0,54620205.0,59.84086181210465,B,91569847.0,96.15215082125856,C
Munda,,54476.0,27683.0,64954675.0,71.16311135641415,B,91597530.0,96.18121912352605,C
Quhuru Mo,,72335.0,27581.0,45637242.0,49.999297732543816,A,91625111.0,96.21018032154794,C
Gilwood Hunter,House Hunter,85611.0,27503.0,24243239.0,26.560433357524495,A,91652614.0,96.23905961632319,C
Harwin Strong,House Strong,71103.0,27439.0,46999535.0,51.4918001345505,B,91680053.0,96.26787170843453,C
Rickard Thorne,House Thorne,85544.0,27435.0,24499943.0,26.841673396638488,A,91707488.0,96.29667960037936,C
Frenken,,94317.0,27420.0,10502659.0,11.50651422635007,A,91734908.0,96.32547174169984,C
Dale Seaworth,House Seaworth,10765.0,27332.0,90250255.0,98.87646957682065,C,91762240.0,96.35417147935745,C
Jammos Frey,House Frey,72362.0,27233.0,45564907.0,49.92004887693848,A,91789473.0,96.3827672628943,C
Dick Follard,Night's Watch,96546.0,27128.0,6498855.0,7.120022416464848,A,91816601.0,96.41125279206068,C
Ben Bones,House Bolton,29365.0,27122.0,83895309.0,91.91411113438369,C,91843723.0,96.4397320209773,C
Titus Peake,House Peake,34929.0,27102.0,81245604.0,89.01114453534139,C,91870825.0,96.46819024906146,C
Walda Frey (daughter of Walton),House Frey,65919.0,27093.0,52668928.0,57.70307969806575,B,91897918.0,96.49663902677102,C
Malwyn Frey,House Frey,10876.0,27090.0,90217850.0,98.84096727273699,C,91925008.0,96.5250846543557,C
Grey King,,24350.0,27083.0,86078683.0,94.30617432451895,C,91952091.0,96.553522931649,C
Arys Oakheart,House Oakheart,75958.0,27080.0,40445286.0,44.31108910113118,A,91979171.0,96.58195805881745,C
Roger of Pennytree,,26636.0,27077.0,85239261.0,93.38651948426266,C,92006248.0,96.61039003586103,C
Rugen,,79143.0,27037.0,34877958.0,38.21163001798309,A,92033285.0,96.63878001123965,C
Munciter,Alchemists' Guild,74915.0,26994.0,42255528.0,46.29435594109394,A,92060279.0,96.66712483482846,C
Osmynd,Faith of the Seven,62792.0,26971.0,56271182.0,61.64964093536065,B,92087250.0,96.69544550745992,C
Barth,Faith of the Seven,35078.0,26955.0,81035650.0,88.78112291054342,C,92114205.0,96.7237493794254,C
Beric Dondarrion,,29655.0,26945.0,83689079.0,91.68816945343411,C,92141150.0,96.75204275097465,C
Dickon Tarly,House Tarly,57553.0,26933.0,61932815.0,67.85241878988997,B,92168083.0,96.78032352202442,C
Qyburn,House Lannister,59217.0,26898.0,60299950.0,66.06348283070011,B,92194981.0,96.80856754161735,C
Jeyne Arryn,House Arryn,7937.0,26801.0,90704145.0,99.37374286182381,C,92221782.0,96.8367097071728,C
Sharna,,11212.0,26798.0,90129485.0,98.7441562528218,C,92248580.0,96.86484872260337,C
Baelor Targaryen (son of Daeron II),House Targaryen,49875.0,26746.0,69336761.0,75.96404175890454,B,92275326.0,96.89293313586951,C
Bertram Beesbury,House Beesbury,91135.0,26739.0,15498457.0,16.979815869197964,A,92302065.0,96.92101019884429,C
Grance Morrigen,House Morrigen,97016.0,26698.0,5821778.0,6.378229682564374,A,92328763.0,96.94904421011249,C
Zhoe Blanetree,House Blanetree,20410.0,26681.0,87584914.0,95.95637247240411,C,92355444.0,96.9770603706731,C
Redtusk,,52469.0,26662.0,66829291.0,73.21690513120427,B,92382106.0,97.00505658044285,C
Willem Wylde,House Wylde,87887.0,26586.0,21033596.0,23.044009293770266,A,92408692.0,97.0329729870492,C
Shella Whent,House Whent,79213.0,26577.0,34798815.0,38.12492244655608,A,92435269.0,97.06087994328095,C
Biter,Brave Companions,57673.0,26521.0,61875262.0,67.78936481343798,B,92461790.0,97.08872809718177,C
Daeron Targaryen (son of Viserys I),House Targaryen,55611.0,26505.0,63854538.0,69.95782210143271,B,92488295.0,97.11655945041662,C
Alyx Frey,House Frey,34795.0,26493.0,81454764.0,89.24029626878179,C,92514788.0,97.14437820315197,C
Torrek,Stone Crows,46659.0,26489.0,71934926.0,78.8105421103779,B,92541277.0,97.17219275572083,C
Steffon Seaworth,House Seaworth,85721.0,26487.0,24071913.0,26.372731837714735,A,92567764.0,97.20000520820645,C
Wulfe,House Greyjoy,76613.0,26471.0,39225062.0,42.974234804011395,A,92594235.0,97.2278008600261,C
Lew (guard),House Stark,35043.0,26463.0,81105744.0,88.85791656900474,C,92620698.0,97.25558811151274,C
Sybelle Glover,House Locke,9032.0,26431.0,90527198.0,99.17988308090452,C,92647129.0,97.28334176166743,C
Dalla,,54576.0,26341.0,64791187.0,70.98399700091261,B,92673470.0,97.311000908076,C
Manfryd Lothston,House Lothston,95561.0,26340.0,7937417.0,8.696083689946793,A,92699810.0,97.33865900444295,C
Scarb,,64810.0,26335.0,53846104.0,58.992771421934705,B,92726145.0,97.36631185060176,C
Falyse Stokeworth,House Stokeworth,39887.0,26313.0,77745422.0,85.17641144748104,C,92752458.0,97.39394159584485,C
Dickon Manwoody,House Manwoody,7713.0,26281.0,90719577.0,99.39064986866283,C,92778739.0,97.421537739756,C
Lancel Lannister,House Lannister of Casterly Rock,62172.0,26277.0,57269126.0,62.74296947559991,B,92805016.0,97.44912968350066,C
Joseth Mallister,House Mallister,70136.0,26270.0,47633716.0,52.18659682352049,B,92831286.0,97.47671427695394,C
Aggo,House Targaryen,59800.0,26269.0,59883986.0,65.60776055278463,B,92857555.0,97.50429782036561,C
Ormond Westerling,House Westerling,23528.0,26143.0,86245818.0,94.48928426412768,C,92883698.0,97.53174905853268,C
Cassana Estermont,House Estermont,58095.0,26114.0,61296094.0,67.15483932504056,B,92909812.0,97.55916984549268,C
Steffon Swyft,House Swyft,50323.0,26103.0,68834954.0,75.41427151649431,B,92935915.0,97.58657908199481,C
Gendry,brotherhood without banners,72372.0,26091.0,45492545.0,49.84077044064467,A,92962006.0,97.61397571799746,C
Jeyne Heddle,Brotherhood Without Banners,8784.0,26058.0,90571357.0,99.22826284470733,C,92988064.0,97.64133770262653,C
Annara Farring,House Farring,66669.0,26011.0,51807367.0,56.759169788835294,B,93014075.0,97.66865033529929,C
Gerald Gower,House Gower,11462.0,25987.0,90072926.0,98.6821912839384,C,93040062.0,97.69593776697309,C
Amabel,House Whent,80012.0,25978.0,33763815.0,36.99099605474689,A,93066040.0,97.72321574827227,C
Hunnimore,,76820.0,25935.0,38841556.0,42.55407289597547,A,93091975.0,97.75044857778163,C
Lollys Stokeworth,House Stokeworth,22921.0,25934.0,86454923.0,94.71837574061006,C,93117909.0,97.77768035724937,C
Harrold Osgrey,House Osgrey,55690.0,25928.0,63798927.0,69.89689574338932,B,93143837.0,97.80490583646736,C
Edmure Tully,House Tully,11408.0,25911.0,90084334.0,98.69468967261255,C,93169748.0,97.83211346497775,C
Urswyck,Brave Companions,33882.0,25902.0,81762598.0,89.57755336723223,C,93195650.0,97.85931164311353,C
Tygett Lannister,House Lannister,53051.0,25886.0,66302754.0,72.64004116930664,B,93221536.0,97.88649302058333,C
Jon Waters,,99433.0,25829.0,1396467.0,1.5299427889764299,A,93247365.0,97.91361454568059,C
Leo Tyrell (Longthorn),House Tyrell,20313.0,25820.0,87605227.0,95.97862701037207,C,93273185.0,97.94072662040323,C
Luceon Frey,Faith of the Seven,46682.0,25760.0,71888267.0,78.75942339393788,B,93298945.0,97.96777569262845,C
Dunstan Drumm,House Drumm,19799.0,25749.0,87725534.0,96.11043308034249,C,93324694.0,97.99481321439582,C
Rickard Tyrell,House Tyrell,35491.0,25667.0,80718298.0,88.43343807161257,C,93350361.0,98.02176463275003,C
Dafyn Vance,House Vance,38145.0,25666.0,78913425.0,86.45605340633351,C,93376027.0,98.04871500106265,C
Raymun Fossoway,House Fossoway of New Barrel,89518.0,25655.0,17752886.0,19.449725571188303,A,93401682.0,98.07565381891739,C
Cheyk,Black Ears,21314.0,25629.0,87230111.0,95.56765702738666,C,93427311.0,98.1025653356899,C
Obara Sand,House Martell,62365.0,25566.0,56771457.0,62.197732747594806,B,93452877.0,98.12941069984015,C
Xaro Xhoan Daxos,Thirteen,21056.0,25549.0,87378185.0,95.72988409650816,C,93478426.0,98.15623821328278,C
Yormwell,,74909.0,25548.0,42330437.0,46.37642482233455,A,93503974.0,98.18306467668378,C
Mago,,75254.0,25531.0,41805076.0,45.800849263757485,A,93529505.0,98.20987328937719,C
Androw Ashford,House Ashford,94900.0,25447.0,9746387.0,10.677956950807731,A,93554952.0,98.23659369857421,C
Mother Mole,,2443.0,25443.0,91227483.0,99.94710205992683,C,93580395.0,98.26330990760474,C
Lothar,,78622.0,25395.0,35351042.0,38.72993188575377,A,93605790.0,98.28997571463732,C
Alyn Cockshaw,House Cockshaw,69293.0,25353.0,48609391.0,53.25552786924845,B,93631143.0,98.31659741992172,C
Tommen Costayne,House Costayne,6516.0,25299.0,90877732.0,99.56392149039867,C,93656442.0,98.34316242295844,C
Lyman Beesbury,House Beesbury,48691.0,25291.0,70269310.0,76.9857247760594,B,93681733.0,98.36971902566218,C
Walder Frey (son of Emmon),House Frey of Riverrun,95292.0,25265.0,8605194.0,9.427687520036807,A,93706998.0,98.3962483272837,C
Domeric Bolton,House Bolton,4494.0,25226.0,91127373.0,99.83742344052199,C,93732224.0,98.42273667728189,C
Ramsay Snow,House Bolton of the Dreadfort,63365.0,25214.0,55703281.0,61.02745935870865,B,93757438.0,98.44921242678059,C
Steelskin,House of Loraq,4838.0,25198.0,91089858.0,99.79632271724786,C,93782636.0,98.47567137561333,C
Woth,,23140.0,25179.0,86385853.0,94.64270395714894,C,93807815.0,98.50211037365521,C
Clarence Crabb (Short),House Crabb,46316.0,25141.0,72260449.0,79.16717894210825,B,93832956.0,98.5285094701154,C
Chella,Black Ears,53858.0,25135.0,65875337.0,72.17177120156954,B,93858091.0,98.55490226632584,C
Symond Frey,House Frey,31718.0,25110.0,82712379.0,90.6181154371249,C,93883201.0,98.58126881149569,C
Mellei,House Martell,19359.0,25045.0,87920934.0,96.32450961846763,C,93908246.0,98.60756710396001,C
Gylbert Farwynd,House Farwynd of the Lonely Light,17833.0,24987.0,88517876.0,96.97850796453464,C,93933233.0,98.63380449401015,C
Jeyne Westerling (wife of Maegor I),House Westerling,13790.0,24952.0,89618055.0,98.18384323392037,C,93958185.0,98.66000513260346,C
Jon Bettley,House Bettley,78396.0,24940.0,35664988.0,39.07388517561167,A,93983125.0,98.6861931706973,C
Colen of Greenpools,House Baratheon,21387.0,24922.0,87144736.0,95.47412179482558,C,94008047.0,98.71236230804189,C
Wun Weg Wun Dar Wun,,16331.0,24917.0,89065119.0,97.57805702775477,C,94032964.0,98.73852619517838,C
Aelinor Penrose,House Penrose,33704.0,24879.0,81796302.0,89.61447883110617,C,94057843.0,98.76465018073316,C
Jaehaerys I Targaryen,,74717.0,24848.0,42554900.0,46.6223422326579,A,94082691.0,98.79074161499763,C
Eroeh,,36744.0,24778.0,79924806.0,87.5641032692073,C,94107469.0,98.81675954634842,C
Shyra,House Stark,77465.0,24774.0,37377207.0,40.949759873831134,A,94132243.0,98.84277327753273,C
Jonos Bracken,House Bracken,12341.0,24763.0,89905352.0,98.49860038424657,C,94157006.0,98.86877545825917,C
Myranda Royce,House Royce of the Gates of the Moon,73465.0,24760.0,44108168.0,48.32407322662184,A,94181766.0,98.89477448886073,C
Pudding,,43416.0,24696.0,75183069.0,82.36914604474532,C,94206462.0,98.9207063167984,C
Cosgrove,House Butterwell,60816.0,24662.0,58558615.0,64.15570919448652,B,94231124.0,98.94660244332086,C
Kirby Pimm,,25908.0,24630.0,85579740.0,93.75954182624992,C,94255754.0,98.97246496851136,C
Gareth Clifton,House Clifton,77201.0,24623.0,37686385.0,41.288489433219326,A,94280377.0,98.9983201434105,C
Chett,Night's Watch,68496.0,24588.0,49712193.0,54.46373684774116,B,94304965.0,99.0241385668528,C
Vargo Hoat,Brave Companions,5961.0,24579.0,90946554.0,99.63932156975818,C,94329544.0,99.04994753992048,C
Norjen,Drowned men,32344.0,24578.0,82392418.0,90.26757222722185,C,94354122.0,99.07575546294655,C
Gyleno Dothare,,71461.0,24516.0,46643498.0,51.10173274251131,B,94378638.0,99.10149828339195,C
Tormund,,39978.0,24473.0,77665606.0,85.08896655000409,C,94403111.0,99.12719595204754,C
Bethany Redwyne,House Redwyne,43525.0,24432.0,75139653.0,82.3215802976663,C,94427543.0,99.15285056899656,C
Ulrick Dayne,House Dayne,36985.0,24429.0,79814401.0,87.44314564284237,C,94451972.0,99.1785020358207,C
Halder,Night's Watch,9667.0,24401.0,90434978.0,99.07884859602274,C,94476373.0,99.20412410147938,C
Rodrik Stark (son of Beron),House Stark,70357.0,24399.0,47423141.0,51.95589484288743,B,94500772.0,99.22974406705481,C
Tumco Lho,,59236.0,24372.0,60240733.0,65.99860580737278,B,94525144.0,99.25533568150642,C
Byren Flowers,,57529.0,24369.0,62047892.0,67.97849497094333,B,94549513.0,99.28092414583314,C
Zachery Frey,House Frey,73809.0,24271.0,43445571.0,47.598144506396146,A,94573784.0,99.30640970608074,C
Ambrose Butterwell,House Butterwell,77636.0,24096.0,37066988.0,40.609889814564795,A,94597880.0,99.33171150904421,C
Matthar,Night's Watch,77254.0,24043.0,37609184.0,41.20390948020091,A,94621923.0,99.35695765980164,C
Sallei Paege,House Paege,32636.0,24023.0,82327716.0,90.19668594180847,C,94645946.0,99.38218280972659,C
Dake,House Osgrey,72270.0,24006.0,45854170.0,50.236959939618586,B,94669952.0,99.40739010894391,C
Rossart,Alchemists' Guild,92141.0,23911.0,13850985.0,15.174876757539346,A,94693863.0,99.43249765420701,C
Zei,,47791.0,23792.0,70991819.0,77.77729194844555,B,94717655.0,99.45748024451689,C
Alysanne Bulwer,House Bulwer,21640.0,23773.0,87058658.0,95.37981636878293,C,94741428.0,99.48244288403593,C
Amerei Frey,House Frey,99934.0,23748.0,499863.0,0.5476404328395338,A,94765176.0,99.50737927251436,C
Umar,Moon Brothers,54503.0,23717.0,64900199.0,71.10342848286805,B,94788893.0,99.53228310970246,C
Gyles,Kingsguard,98853.0,23686.0,2387652.0,2.615866296865698,A,94812579.0,99.55715439560025,C
Lyanna Stark,House Stark,60092.0,23678.0,59584436.0,65.2795792477929,B,94836257.0,99.58201728116502,C
Mela,House Arryn,33526.0,23662.0,81964326.0,89.79856274227268,C,94859919.0,99.60686336606383,C
Benjen Stark,House Stark,54831.0,23658.0,64572413.0,70.74431235121051,B,94883577.0,99.63170525079614,C
Jhaqo,,94601.0,23600.0,10125110.0,11.09287869465812,A,94907177.0,99.65648623311428,C
Rakharo,House Targaryen,22606.0,23552.0,86705229.0,94.99260625213488,C,94930729.0,99.68121681343447,C
Hayhead,House Stark,50126.0,23549.0,69186714.0,75.79965310836175,B,94954278.0,99.70594424362982,C
Cellador,Night's Watch,71626.0,23539.0,46428923.0,50.86664843765869,B,94977817.0,99.73066117340892,C
Coratt,Stone Crows,24802.0,23491.0,85882305.0,94.09102630812214,C,95001308.0,99.75532770119008,C
Hendry Bracken,House Bracken,66367.0,23486.0,52073235.0,57.05044973273628,B,95024794.0,99.77998897876313,C
